cliente_id,segmento,meses_cliente,qtd_produtos,retorno_12m_pct,freq_contato_mes,saldo_bi,churn,assessor_id,risco_saida_assessor,auc_exposto,dias_desde_ultimo_contato,variacao_freq_contato_3m,tempo_resposta_medio_horas,qtd_emails_marketing_recebidos
CLI01005,Alta Renda,104,1,19.22,2,0.0545,1,ADV0199,0,0.0,8.9,0.071,23.7,5
CLI01006,Alta Renda,42,1,15.04,10,0.0358,0,ADV0209,0,0.0,15.6,-0.086,22.0,4
CLI01007,Alta Renda,60,8,8.1,3,0.4501,0,ADV0254,0,0.0,22.6,-0.279,7.1,10
CLI01008,Varejo,12,3,8.13,3,0.4164,0,ADV0076,1,0.4164,8.7,-0.097,9.3,7
CLI01009,Varejo,130,5,9.92,1,1.2751,1,ADV0147,0,0.0,31.8,-0.531,38.6,3
CLI01010,Varejo,7,2,9.13,4,0.3081,0,ADV0068,1,0.3081,11.2,-0.275,35.3,3
CLI01011,Corporate,80,3,11.2,2,0.0992,0,ADV0296,0,0.0,7.1,0.031,12.0,5
CLI01012,Wealth,131,7,14.16,1,0.3212,0,ADV0283,0,0.0,11.4,0.05,11.3,4
CLI01013,Varejo,109,4,12.72,2,0.1489,0,ADV0013,0,0.0,3.1,0.067,11.5,4
CLI01014,Alta Renda,3,4,12.35,0,0.5092,0,ADV0213,1,0.5092,10.8,0.001,27.2,6
CLI01015,Wealth,27,6,10.49,0,0.9367,0,ADV0277,0,0.0,10.9,-0.152,25.6,3
CLI01016,Varejo,114,1,11.19,4,0.1328,0,ADV0057,0,0.0,12.5,-0.012,17.4,5
CLI01017,Varejo,107,8,14.85,2,1.6234,1,ADV0170,0,0.0,20.0,-0.28,15.0,3
CLI01018,Wealth,40,4,3.05,4,0.7748,0,ADV0274,0,0.0,4.6,-0.358,11.9,7
CLI01019,Varejo,129,3,11.45,2,0.1691,0,ADV0012,0,0.0,5.4,-0.17,54.9,4
CLI01020,Alta Renda,8,4,12.71,1,0.3953,0,ADV0211,0,0.0,7.0,0.196,4.4,3
CLI01021,Varejo,101,8,14.79,2,0.2459,0,ADV0090,0,0.0,4.2,0.349,10.2,3
CLI01022,Wealth,124,8,7.26,2,0.1701,0,ADV0277,0,0.0,19.6,0.143,16.6,3
CLI01023,Corporate,107,8,7.04,3,1.9879,0,ADV0291,0,0.0,8.4,0.34,3.7,5
CLI01024,Wealth,101,3,13.95,1,0.324,0,ADV0283,0,0.0,12.8,0.019,8.9,5
CLI01025,Varejo,4,2,3.5,2,0.0554,0,ADV0143,0,0.0,6.5,0.383,46.1,8
CLI01026,Alta Renda,110,6,17.1,3,0.0434,0,ADV0258,0,0.0,9.9,0.452,24.5,10
CLI01027,Alta Renda,19,1,12.45,2,0.0458,0,ADV0253,0,0.0,16.2,-0.381,8.8,8
CLI01028,Varejo,32,4,18.05,1,0.3123,0,ADV0096,0,0.0,16.7,0.049,8.6,6
CLI01029,Alta Renda,137,3,6.93,3,0.106,0,ADV0249,1,0.106,5.6,0.019,4.5,1
CLI01030,Varejo,12,5,9.67,6,0.2549,0,ADV0013,0,0.0,12.3,-0.093,9.8,6
CLI01031,Varejo,139,1,1.39,5,0.5584,0,ADV0179,0,0.0,6.6,0.108,19.5,2
CLI01032,Varejo,46,2,8.16,0,2.3102,0,ADV0070,0,0.0,12.0,0.009,17.3,3
CLI01033,Varejo,119,3,10.73,2,0.1093,0,ADV0037,0,0.0,7.9,-0.162,10.1,12
CLI01034,Varejo,16,7,3.26,2,0.0265,0,ADV0025,0,0.0,39.6,-0.006,6.6,4
CLI01035,Alta Renda,129,7,9.84,10,1.6991,0,ADV0210,1,1.6991,22.5,0.265,11.8,2
CLI01036,Varejo,63,6,3.15,1,0.0249,0,ADV0103,0,0.0,17.2,0.04,11.6,6
CLI01037,Alta Renda,109,6,10.42,1,0.0236,0,ADV0218,0,0.0,10.6,0.138,22.5,1
CLI01038,Varejo,119,2,16.32,3,1.6428,0,ADV0022,0,0.0,22.9,-0.061,15.7,6
CLI01039,Varejo,21,2,11.35,4,0.6611,0,ADV0095,0,0.0,12.6,0.099,14.3,2
CLI01040,Varejo,13,6,18.46,2,0.3105,0,ADV0162,0,0.0,37.1,-0.266,28.7,7
CLI01041,Alta Renda,4,4,14.8,3,0.1549,0,ADV0238,0,0.0,24.4,-0.11,35.1,2
CLI01042,Varejo,102,4,17.16,3,0.1211,0,ADV0096,0,0.0,9.9,-0.023,17.2,10
CLI01043,Varejo,59,3,8.29,1,0.0709,0,ADV0188,0,0.0,34.4,-0.281,17.5,8
CLI01044,Alta Renda,128,5,8.19,0,0.1144,0,ADV0265,1,0.1144,10.6,-0.183,12.4,5
CLI01045,Varejo,27,3,12.95,1,0.1554,0,ADV0184,0,0.0,41.0,0.069,7.0,3
CLI01046,Varejo,69,5,4.87,3,0.0277,1,ADV0071,0,0.0,38.1,-0.309,24.4,5
CLI01047,Varejo,25,2,13.48,7,0.0569,1,ADV0008,0,0.0,28.3,0.027,24.1,5
CLI01048,Alta Renda,131,1,10.14,4,0.0106,0,ADV0260,0,0.0,3.3,-0.132,13.1,2
CLI01049,Varejo,97,3,17.09,6,0.1829,0,ADV0007,0,0.0,15.3,0.013,15.7,4
CLI01050,Alta Renda,25,3,14.35,4,0.183,0,ADV0261,0,0.0,5.1,-0.148,27.5,5
CLI01051,Varejo,126,5,16.11,2,1.6687,1,ADV0159,0,0.0,9.3,0.034,32.2,5
CLI01052,Wealth,133,8,8.33,1,0.2693,0,ADV0282,0,0.0,8.6,0.262,1.2,4
CLI01053,Alta Renda,9,2,15.9,2,0.0802,0,ADV0240,0,0.0,5.1,0.106,8.4,4
CLI01054,Corporate,116,2,17.57,5,0.1274,0,ADV0299,0,0.0,15.3,0.233,13.1,2
CLI01055,Varejo,134,7,11.34,5,0.3113,0,ADV0106,0,0.0,7.3,0.007,5.8,1
CLI01056,Alta Renda,60,8,8.39,2,0.2222,0,ADV0231,0,0.0,11.0,0.177,16.0,4
CLI01057,Varejo,121,5,8.47,5,0.3506,1,ADV0120,0,0.0,9.9,0.136,10.5,6
CLI01058,Varejo,139,2,16.7,3,0.2699,1,ADV0145,0,0.0,19.7,-0.414,23.0,4
CLI01059,Varejo,108,8,22.77,0,0.119,1,ADV0188,0,0.0,17.6,-0.038,21.1,1
CLI01060,Alta Renda,108,6,7.38,7,0.0824,0,ADV0261,0,0.0,10.3,-0.219,9.2,3
CLI01061,Corporate,131,8,7.05,2,0.0768,0,ADV0296,0,0.0,18.9,0.515,16.3,5
CLI01062,Alta Renda,76,4,15.37,5,0.0496,0,ADV0231,0,0.0,28.7,-0.073,24.3,7
CLI01063,Varejo,30,7,8.33,1,0.0405,0,ADV0125,0,0.0,1.5,0.142,20.0,6
CLI01064,Varejo,21,6,15.78,1,1.804,0,ADV0126,1,1.804,8.2,-0.003,13.1,2
CLI01065,Alta Renda,34,1,13.45,1,0.1944,0,ADV0222,0,0.0,6.0,-0.271,2.7,11
CLI01066,Varejo,41,3,11.4,2,0.1351,1,ADV0073,0,0.0,15.3,-0.585,9.0,6
CLI01067,Varejo,51,7,13.35,2,0.0868,0,ADV0034,0,0.0,1.2,0.165,8.3,7
CLI01068,Varejo,82,1,13.1,1,0.2887,0,ADV0107,0,0.0,1.5,0.341,21.6,3
CLI01069,Varejo,58,3,10.75,1,0.7904,0,ADV0087,0,0.0,8.8,-0.162,15.0,5
CLI01070,Varejo,75,4,4.12,3,0.4233,0,ADV0090,0,0.0,8.7,-0.364,15.3,4
CLI01071,Varejo,23,8,12.25,3,0.5478,1,ADV0071,0,0.0,39.1,-0.278,18.6,3
CLI01072,Varejo,128,2,18.11,6,0.0771,0,ADV0015,0,0.0,14.5,-0.206,31.2,5
CLI01073,Varejo,17,6,4.74,5,0.1644,1,ADV0006,0,0.0,20.7,-0.203,33.2,3
CLI01074,Corporate,69,5,7.44,3,0.0784,0,ADV0296,0,0.0,98.1,0.134,6.9,2
CLI01075,Varejo,108,6,13.29,2,0.19,0,ADV0129,0,0.0,1.6,-0.011,7.3,5
CLI01076,Varejo,139,4,11.66,0,0.8645,1,ADV0114,0,0.0,43.0,-0.178,22.3,6
CLI01077,Alta Renda,94,1,13.23,0,0.2927,1,ADV0205,0,0.0,13.7,-0.321,7.2,5
CLI01078,Varejo,15,5,8.56,0,1.3699,0,ADV0067,0,0.0,9.4,0.147,8.4,7
CLI01079,Wealth,91,2,16.38,5,0.1136,0,ADV0285,0,0.0,8.3,-0.074,5.5,2
CLI01080,Alta Renda,33,4,11.7,2,0.0579,0,ADV0236,0,0.0,16.5,0.03,21.5,6
CLI01081,Varejo,125,5,14.43,2,0.3217,0,ADV0029,0,0.0,9.5,0.115,6.9,8
CLI01082,Varejo,16,4,12.85,2,0.1929,1,ADV0125,0,0.0,20.3,0.138,34.6,1
CLI01083,Alta Renda,66,8,12.24,3,0.2515,0,ADV0263,1,0.2515,8.6,0.009,18.2,4
CLI01084,Wealth,47,4,14.13,4,0.207,0,ADV0283,0,0.0,16.8,0.315,5.5,6
CLI01085,Varejo,124,2,12.28,1,0.0881,0,ADV0141,0,0.0,20.8,0.128,19.9,5
CLI01086,Varejo,1,7,6.5,7,0.2132,1,ADV0183,0,0.0,46.5,-0.612,39.2,4
CLI01087,Varejo,87,3,16.07,6,0.5859,0,ADV0051,0,0.0,14.0,-0.098,12.7,2
CLI01088,Corporate,128,5,14.94,2,0.6696,0,ADV0297,0,0.0,29.8,-0.123,33.5,5
CLI01089,Varejo,67,8,2.65,2,0.0875,1,ADV0071,0,0.0,15.3,0.334,18.6,4
CLI01090,Wealth,4,2,8.75,3,0.2232,0,ADV0283,0,0.0,12.5,-0.137,8.7,5
CLI01091,Varejo,47,4,15.88,4,1.1278,1,ADV0195,0,0.0,14.4,-0.032,49.4,6
CLI01092,Varejo,38,8,3.83,2,0.09,0,ADV0182,0,0.0,15.2,0.233,4.4,4
CLI01093,Varejo,143,2,15.46,2,0.0711,0,ADV0155,1,0.0711,23.3,0.042,10.6,6
CLI01094,Varejo,21,7,10.91,1,0.4643,0,ADV0070,0,0.0,9.2,0.264,13.1,3
CLI01095,Varejo,57,8,17.13,4,0.3696,0,ADV0055,0,0.0,6.3,0.176,41.8,6
CLI01096,Varejo,117,8,11.5,6,0.0557,0,ADV0067,0,0.0,24.5,-0.259,21.8,4
CLI01097,Varejo,46,3,8.47,3,0.0268,0,ADV0058,0,0.0,23.4,-0.022,19.5,1
CLI01098,Alta Renda,142,6,12.79,3,0.2176,0,ADV0234,0,0.0,32.8,0.218,7.7,5
CLI01099,Varejo,39,5,11.37,2,0.0959,0,ADV0106,0,0.0,8.1,-0.269,12.4,7
CLI01100,Varejo,137,3,8.09,5,0.0185,0,ADV0019,0,0.0,11.0,0.092,8.9,3
CLI01101,Wealth,99,1,20.82,2,0.0677,0,ADV0290,0,0.0,25.1,-0.009,19.1,2
CLI01102,Alta Renda,77,5,7.42,3,0.3618,0,ADV0264,0,0.0,9.1,-0.386,28.2,2
CLI01103,Wealth,115,3,2.08,3,0.1358,0,ADV0278,0,0.0,20.2,0.026,53.1,6
CLI01104,Corporate,134,4,18.14,2,1.2661,0,ADV0298,0,0.0,11.3,-0.184,9.6,3
CLI01105,Varejo,91,5,9.05,1,0.011,0,ADV0054,0,0.0,16.4,-0.257,4.3,6
CLI01106,Varejo,98,5,10.25,1,0.9412,0,ADV0118,0,0.0,4.9,0.002,10.8,6
CLI01107,Alta Renda,120,2,10.0,4,0.1057,0,ADV0227,0,0.0,13.9,-0.425,25.8,9
CLI01108,Alta Renda,46,4,9.11,1,0.0876,0,ADV0210,1,0.0876,28.3,-0.148,7.0,4
CLI01109,Varejo,38,1,8.28,3,0.022,1,ADV0047,1,0.022,25.9,0.39,16.2,7
CLI01110,Alta Renda,142,6,7.31,2,0.3026,0,ADV0245,0,0.0,5.9,0.143,19.7,4
CLI01111,Varejo,100,8,11.77,1,0.0154,0,ADV0068,1,0.0154,37.9,-0.194,9.8,5
CLI01112,Varejo,72,7,9.81,6,0.4787,0,ADV0068,1,0.4787,27.2,0.309,15.7,4
CLI01113,Varejo,35,3,14.57,2,0.0231,0,ADV0162,0,0.0,5.1,-0.218,6.5,2
CLI01114,Varejo,30,2,13.53,4,0.0284,0,ADV0178,0,0.0,8.6,-0.122,29.4,3
CLI01115,Varejo,78,3,7.6,4,0.0351,0,ADV0174,0,0.0,5.3,-0.253,11.4,5
CLI01116,Varejo,84,1,11.96,7,0.0652,0,ADV0029,0,0.0,16.7,0.056,15.4,7
CLI01117,Alta Renda,113,8,9.75,2,0.5625,0,ADV0263,1,0.5625,8.3,0.301,2.8,5
CLI01118,Varejo,25,1,7.34,8,1.1678,1,ADV0080,0,0.0,6.4,-0.026,7.7,6
CLI01119,Varejo,88,5,14.4,3,0.0745,0,ADV0039,0,0.0,12.4,-0.453,25.3,8
CLI01120,Alta Renda,14,7,10.99,4,0.1556,0,ADV0266,0,0.0,23.9,0.24,9.7,7
CLI01121,Wealth,102,1,9.79,4,0.3125,0,ADV0286,0,0.0,14.1,0.342,6.8,5
CLI01122,Alta Renda,83,3,7.91,5,0.1077,0,ADV0258,0,0.0,19.0,-0.439,4.0,7
CLI01123,Alta Renda,110,4,7.18,1,0.297,0,ADV0243,1,0.297,15.1,0.101,29.1,2
CLI01124,Alta Renda,131,4,19.85,3,0.1644,0,ADV0197,0,0.0,21.4,0.05,21.2,3
CLI01125,Varejo,19,5,12.9,2,0.1189,0,ADV0165,0,0.0,16.0,-0.173,20.3,3
CLI01126,Varejo,28,6,6.92,1,0.0261,0,ADV0028,0,0.0,11.9,-0.307,36.4,10
CLI01127,Varejo,71,3,12.71,2,0.2006,0,ADV0122,1,0.2006,14.0,0.218,10.7,4
CLI01128,Varejo,63,3,15.96,2,0.5746,0,ADV0112,0,0.0,33.6,0.039,4.3,3
CLI01129,Varejo,73,1,12.2,1,0.0601,0,ADV0078,0,0.0,19.7,0.056,14.0,3
CLI01130,Alta Renda,124,7,17.27,7,0.0128,0,ADV0218,0,0.0,5.9,-0.137,40.7,9
CLI01131,Varejo,119,3,5.02,3,0.1091,1,ADV0149,0,0.0,19.0,-0.149,18.0,1
CLI01132,Varejo,121,2,3.14,1,1.1767,0,ADV0026,1,1.1767,16.5,-0.54,27.7,2
CLI01133,Varejo,19,6,12.59,1,0.7989,0,ADV0067,0,0.0,11.6,-0.05,4.4,4
CLI01134,Alta Renda,142,1,12.66,1,0.0777,0,ADV0206,0,0.0,2.0,0.317,7.6,2
CLI01135,Varejo,120,2,-2.53,4,0.2988,0,ADV0025,0,0.0,6.4,-0.196,24.3,3
CLI01136,Alta Renda,61,5,8.88,6,0.367,0,ADV0255,0,0.0,9.5,-0.335,15.2,5
CLI01137,Varejo,30,4,7.26,6,1.1473,0,ADV0149,0,0.0,40.7,0.096,12.6,3
CLI01138,Varejo,9,5,5.65,0,0.022,0,ADV0145,0,0.0,18.3,0.136,27.5,6
CLI01139,Varejo,64,4,7.25,7,0.0412,1,ADV0178,0,0.0,14.3,-0.24,25.0,7
CLI01140,Alta Renda,120,5,14.0,3,0.0121,0,ADV0247,0,0.0,12.2,-0.077,15.5,6
CLI01141,Varejo,52,3,7.23,2,0.0684,0,ADV0105,0,0.0,30.3,0.058,1.3,5
CLI01142,Alta Renda,89,2,7.37,4,0.6611,0,ADV0204,0,0.0,8.2,-0.034,13.6,3
CLI01143,Varejo,142,4,4.7,1,0.0798,0,ADV0169,0,0.0,25.7,0.22,18.0,8
CLI01144,Varejo,53,1,16.83,1,0.0302,0,ADV0081,0,0.0,3.3,0.536,2.9,5
CLI01145,Alta Renda,78,2,13.33,2,0.2219,0,ADV0263,1,0.2219,0.4,-0.376,17.6,3
CLI01146,Alta Renda,41,1,1.03,0,0.2295,0,ADV0240,0,0.0,28.2,0.271,28.3,7
CLI01147,Alta Renda,68,2,7.37,6,0.0441,1,ADV0199,0,0.0,11.4,-0.143,25.3,2
CLI01148,Alta Renda,8,2,13.72,3,0.0856,0,ADV0254,0,0.0,9.7,0.305,6.2,8
CLI01149,Alta Renda,2,5,16.88,4,0.201,0,ADV0259,0,0.0,15.0,0.159,1.5,7
CLI01150,Alta Renda,105,4,15.03,2,0.436,1,ADV0214,0,0.0,18.5,-0.436,19.7,4
CLI01151,Alta Renda,125,4,10.01,1,0.0711,0,ADV0251,0,0.0,0.8,0.167,3.3,5
CLI01152,Alta Renda,110,7,3.39,0,0.059,0,ADV0211,0,0.0,7.7,-0.087,20.2,3
CLI01153,Alta Renda,86,2,15.16,4,1.9864,0,ADV0205,0,0.0,13.6,-0.17,39.5,4
CLI01154,Varejo,120,3,10.25,0,0.1158,0,ADV0185,1,0.1158,17.8,0.178,7.9,5
CLI01155,Alta Renda,127,3,11.79,3,0.2286,0,ADV0226,0,0.0,5.9,-0.186,11.6,4
CLI01156,Varejo,16,1,10.75,4,0.384,0,ADV0048,0,0.0,11.2,0.141,40.9,3
CLI01157,Alta Renda,62,1,5.81,2,0.0162,0,ADV0263,1,0.0162,8.2,0.007,14.7,4
CLI01158,Alta Renda,113,5,13.03,0,0.1614,0,ADV0260,0,0.0,15.3,-0.512,9.8,2
CLI01159,Varejo,12,2,12.45,1,0.0195,1,ADV0010,0,0.0,31.2,-0.344,28.7,4
CLI01160,Alta Renda,35,1,9.71,1,0.1395,0,ADV0248,0,0.0,10.1,0.074,10.2,5
CLI01161,Varejo,11,1,13.48,4,0.9852,0,ADV0039,0,0.0,3.8,-0.089,7.5,6
CLI01162,Varejo,64,6,5.73,0,0.0451,1,ADV0101,0,0.0,9.4,-0.314,27.1,8
CLI01163,Alta Renda,50,2,10.37,2,0.0189,0,ADV0223,0,0.0,37.7,0.291,27.1,4
CLI01164,Varejo,69,8,11.61,3,1.9232,1,ADV0049,0,0.0,22.0,-0.183,7.6,5
CLI01165,Alta Renda,48,5,4.21,3,0.0372,0,ADV0246,0,0.0,4.6,0.098,15.6,6
CLI01166,Alta Renda,20,1,11.26,2,0.0236,0,ADV0250,0,0.0,9.6,-0.104,11.9,2
CLI01167,Varejo,101,5,14.58,1,1.3563,0,ADV0153,0,0.0,12.2,0.117,13.3,8
CLI01168,Varejo,137,4,10.23,0,0.0354,0,ADV0003,1,0.0354,8.6,0.404,6.2,4
CLI01169,Varejo,68,5,11.36,2,1.4027,0,ADV0087,0,0.0,3.3,-0.162,21.0,3
CLI01170,Varejo,35,8,13.86,3,0.2361,1,ADV0185,1,0.2361,18.1,0.09,38.5,10
CLI01171,Corporate,65,3,9.87,4,0.8773,0,ADV0295,0,0.0,15.3,0.088,7.3,3
CLI01172,Varejo,8,8,10.25,4,0.2105,0,ADV0190,0,0.0,20.9,-0.191,21.0,6
CLI01173,Varejo,45,3,6.56,1,0.6727,0,ADV0078,0,0.0,15.1,0.487,25.4,3
CLI01174,Varejo,87,5,11.44,0,0.0501,1,ADV0190,0,0.0,40.1,0.113,27.9,3
CLI01175,Varejo,76,3,10.09,3,0.0744,1,ADV0162,0,0.0,22.6,0.209,33.0,4
CLI01176,Alta Renda,76,4,13.6,4,0.0106,0,ADV0234,0,0.0,19.1,-0.059,8.0,6
CLI01177,Varejo,47,2,13.87,0,0.5847,1,ADV0033,0,0.0,48.1,-0.622,33.5,3
CLI01178,Alta Renda,15,3,14.82,1,0.2852,0,ADV0229,1,0.2852,14.5,0.037,27.2,3
CLI01179,Varejo,105,3,9.37,4,0.0446,0,ADV0163,0,0.0,11.4,0.348,29.2,6
CLI01180,Wealth,26,5,2.36,2,0.017,0,ADV0288,0,0.0,16.3,-0.068,5.4,6
CLI01181,Varejo,52,4,14.61,5,0.2384,0,ADV0104,0,0.0,1.9,-0.006,18.8,2
CLI01182,Varejo,93,7,13.31,4,1.4604,0,ADV0190,0,0.0,14.5,0.32,8.5,2
CLI01183,Wealth,21,7,8.83,3,0.1382,0,ADV0280,0,0.0,12.2,-0.066,34.9,2
CLI01184,Varejo,51,7,13.83,4,0.0702,0,ADV0032,0,0.0,17.5,0.112,7.4,7
CLI01185,Wealth,38,7,5.42,4,0.0489,0,ADV0281,0,0.0,25.8,0.193,15.9,2
CLI01186,Alta Renda,20,2,15.83,5,0.8387,0,ADV0208,0,0.0,19.5,-0.043,2.2,4
CLI01187,Varejo,132,8,10.1,1,0.06,1,ADV0023,0,0.0,10.5,0.251,19.9,5
CLI01188,Varejo,55,5,8.02,1,0.102,0,ADV0091,1,0.102,23.1,0.145,5.4,4
CLI01189,Alta Renda,92,5,8.89,2,0.6403,0,ADV0214,0,0.0,36.0,-0.088,19.4,5
CLI01190,Varejo,28,6,10.53,2,0.3786,0,ADV0022,0,0.0,26.2,0.179,12.2,5
CLI01191,Varejo,4,4,11.45,2,0.1072,0,ADV0175,0,0.0,4.2,-0.12,10.4,8
CLI01192,Varejo,76,7,11.7,3,0.0666,0,ADV0105,0,0.0,19.3,-0.149,35.5,4
CLI01193,Varejo,67,2,9.7,1,1.111,0,ADV0186,0,0.0,4.8,-0.336,48.6,3
CLI01194,Varejo,86,4,12.34,4,0.0387,1,ADV0016,0,0.0,11.9,-0.299,6.9,4
CLI01195,Alta Renda,91,7,11.53,2,0.1258,0,ADV0260,0,0.0,17.2,-0.179,10.6,6
CLI01196,Corporate,105,2,8.78,0,0.0233,1,ADV0293,0,0.0,24.2,-0.01,35.2,7
CLI01197,Wealth,1,4,8.15,1,0.7753,0,ADV0290,0,0.0,25.9,0.135,17.4,6
CLI01198,Alta Renda,72,5,14.06,4,0.0892,0,ADV0225,0,0.0,36.2,-0.38,22.4,2
CLI01199,Varejo,87,5,13.7,3,0.0666,0,ADV0039,0,0.0,18.3,-0.434,12.8,5
